order_id,carrier,ship_ts,estimated_delivery_date,delivered_ts,delivery_status
ORD000001853,Delhivery,2023-07-18 12:05:00,2023-07-19,2023-07-20 12:05:00,delivered
ORD000001854,Delhivery,2023-05-21 04:47:23,2023-05-22,2023-05-25 04:47:23,delivered
ORD000001855,IndiaPost,2024-01-27 09:55:23,2024-01-28,2024-02-03 09:55:23,delivered
ORD000001856,Delhivery,2024-07-07 09:04:35,2024-07-09,2024-07-13 09:04:35,delivered
ORD000001857,BlueDart,2023-12-30 00:45:44,2023-12-31,2024-01-02 00:45:44,delivered
ORD000001858,Shadowfax,2024-10-02 15:42:41,2024-10-04,2024-10-04 15:42:41,delivered
ORD000001859,Delhivery,2024-11-06 21:44:45,2024-11-08,2024-11-10 21:44:45,delivered
ORD000001860,Ekart,2024-09-22 02:41:12,2024-09-23,,in_transit
ORD000001861,XpressBees,2024-12-09 17:29:36,2024-12-12,2024-12-12 17:29:36,delivered
ORD000001862,Ekart,2024-11-16 10:32:28,2024-11-17,2024-11-18 10:32:28,delivered
ORD000001863,XpressBees,2024-10-06 05:24:35,2024-10-09,2024-10-10 05:24:35,delivered
ORD000001864,Delhivery,2023-09-08 20:45:36,2023-09-14,2023-09-14 20:45:36,delivered
ORD000001865,Delhivery,2023-05-29 07:33:32,2023-06-01,2023-05-31 07:33:32,delivered
ORD000001866,BlueDart,2024-07-13 00:36:08,2024-07-16,2024-07-15 00:36:08,delivered
ORD000001867,Ekart,2024-10-11 07:10:59,2024-10-13,2024-10-16 07:10:59,delivered
ORD000001869,Shadowfax,2024-05-02 06:40:36,2024-05-03,2024-05-03 06:40:36,delivered
ORD000001870,XpressBees,2024-10-06 07:32:26,2024-10-10,2024-10-13 07:32:26,delivered
ORD000001871,BlueDart,2024-06-26 15:17:15,2024-06-29,2024-07-01 15:17:15,delivered
ORD000001872,XpressBees,2024-05-21 01:56:43,2024-05-23,2024-05-25 01:56:43,delivered
ORD000001873,Delhivery,2023-02-06 06:14:51,2023-02-09,2023-02-09 06:14:51,delivered
ORD000001874,BlueDart,2023-12-12 20:56:16,2023-12-15,2023-12-18 20:56:16,delivered
ORD000001875,Ekart,2023-01-26 20:28:16,2023-01-28,,in_transit
ORD000001876,Shadowfax,2023-03-18 00:33:36,2023-03-20,2023-03-20 00:33:36,delivered
ORD000001878,IndiaPost,2023-02-06 23:30:46,2023-02-10,2023-02-10 23:30:46,delivered
ORD000001879,Delhivery,2024-11-05 03:13:36,2024-11-06,2024-11-08 03:13:36,delivered
ORD000001881,XpressBees,2024-06-19 02:58:29,2024-06-22,2024-06-23 02:58:29,delivered
ORD000001882,XpressBees,2023-05-05 19:23:58,2023-05-07,2023-05-10 19:23:58,delivered
ORD000001884,Ekart,2023-12-26 01:07:43,2023-12-31,2024-01-01 01:07:43,delivered
ORD000001885,XpressBees,2024-02-17 22:51:26,2024-02-22,2024-02-23 22:51:26,delivered
ORD000001886,XpressBees,2024-05-05 06:02:42,2024-05-12,2024-05-16 06:02:42,delivered
ORD000001887,IndiaPost,2024-01-31 03:19:14,2024-02-05,2024-02-06 03:19:14,delivered
ORD000001889,Delhivery,2024-07-29 01:54:04,2024-07-30,2024-08-01 01:54:04,delivered
ORD000001890,Shadowfax,2024-09-21 16:13:49,2024-09-28,2024-09-27 16:13:49,delivered
ORD000001891,IndiaPost,2023-09-20 20:28:18,2023-09-24,2023-09-21 20:28:18,delivered
ORD000001892,Delhivery,2024-11-09 06:34:20,2024-11-12,2024-11-10 06:34:20,delivered
ORD000001893,XpressBees,2023-10-14 00:37:43,2023-10-16,2023-10-19 00:37:43,delivered
ORD000001894,Shadowfax,2023-08-22 05:52:12,2023-08-25,2023-08-27 05:52:12,delivered
ORD000001895,Ekart,2023-09-26 05:33:48,2023-09-28,2023-10-01 05:33:48,delivered
ORD000001896,Ekart,2023-10-14 19:16:57,2023-10-22,2023-10-23 19:16:57,delivered
ORD000001897,IndiaPost,2023-10-01 00:19:23,2023-10-04,2023-10-05 00:19:23,delivered
ORD000001898,Ekart,2024-10-10 04:45:18,2024-10-12,2024-10-14 04:45:18,delivered
ORD000001899,BlueDart,2024-02-20 11:01:31,2024-02-23,2024-02-25 11:01:31,delivered
ORD000001900,Shadowfax,2024-12-18 12:36:33,2024-12-22,2024-12-21 12:36:33,delivered
ORD000001901,IndiaPost,2023-03-10 10:34:08,2023-03-14,,in_transit
ORD000001902,Delhivery,2024-04-05 17:04:42,2024-04-12,2024-04-14 17:04:42,delivered
ORD000001903,XpressBees,2023-03-21 06:22:43,2023-03-28,2023-03-31 06:22:43,delivered
ORD000001904,IndiaPost,2023-12-10 20:41:45,2023-12-15,2023-12-17 20:41:45,delivered
ORD000001905,BlueDart,2023-10-26 10:06:09,2023-10-29,2023-10-28 10:06:09,delivered
ORD000001906,IndiaPost,2024-06-03 06:51:08,2024-06-05,2024-06-05 06:51:08,delivered
ORD000001907,Shadowfax,2024-07-30 08:54:46,2024-08-05,2024-08-07 08:54:46,delivered
ORD000001908,IndiaPost,2023-07-24 06:56:48,2023-07-28,,delivered
ORD000001910,IndiaPost,2023-11-06 06:02:13,2023-11-11,2023-11-09 06:02:13,delivered
ORD000001911,Delhivery,2023-07-27 11:40:35,2023-07-29,,in_transit
ORD000001912,Shadowfax,2024-05-30 16:01:08,2024-06-02,2024-06-03 16:01:08,delivered
ORD000001913,BlueDart,2024-01-13 03:26:29,2024-01-14,,in_transit
ORD000001914,XpressBees,2024-10-04 21:07:59,2024-10-06,2024-10-06 21:07:59,delivered
ORD000001915,IndiaPost,2024-12-27 20:40:11,2024-12-30,2025-01-01 20:40:11,delivered
ORD000001919,Delhivery,2023-05-07 02:43:49,2023-05-10,2023-05-10 02:43:49,delivered
ORD000001920,Ekart,2024-10-07 11:05:33,2024-10-14,2024-10-16 11:05:33,delivered
ORD000001921,Ekart,2023-12-27 18:07:35,2023-12-30,2023-12-30 18:07:35,delivered
ORD000001922,XpressBees,2024-06-26 22:12:43,2024-06-29,2024-06-27 22:12:43,delivered
ORD000001923,XpressBees,2024-06-22 10:44:26,2024-06-25,2024-06-25 10:44:26,delivered
ORD000001924,Ekart,2024-10-27 04:42:33,2024-11-04,2024-11-06 04:42:33,delivered
ORD000001925,XpressBees,2024-08-13 21:15:10,2024-08-14,,in_transit
ORD000001926,Ekart,2024-10-03 05:07:42,2024-10-06,2024-10-07 05:07:42,delivered
ORD000001927,XpressBees,2023-10-03 12:40:49,2023-10-04,2023-10-09 12:40:49,delivered
ORD000001928,BlueDart,2024-12-24 06:05:42,2024-12-28,2025-01-02 06:05:42,delivered
ORD000001930,Shadowfax,2024-08-24 11:45:03,2024-08-30,2024-09-02 11:45:03,delivered
ORD000001931,Delhivery,2024-10-15 07:05:19,2024-10-23,2024-10-24 07:05:19,delivered
ORD000001932,IndiaPost,2023-04-13 16:42:19,2023-04-18,2023-04-16 16:42:19,delivered
ORD000001933,IndiaPost,2023-10-08 16:48:24,2023-10-12,,in_transit
ORD000001934,Shadowfax,2024-10-07 03:05:17,2024-10-10,2024-10-11 03:05:17,delivered
ORD000001935,BlueDart,2024-11-09 17:07:11,2024-11-14,2024-11-13 17:07:11,delivered
ORD000001936,XpressBees,2024-08-07 07:11:53,2024-08-10,2024-08-11 07:11:53,delivered
ORD000001937,IndiaPost,2023-12-28 03:49:56,2023-12-30,2024-01-01 03:49:56,delivered
ORD000001939,XpressBees,2024-01-19 10:32:27,2024-01-21,2024-01-24 10:32:27,delivered
ORD000001940,XpressBees,2023-11-01 03:46:55,2023-11-03,2023-11-03 03:46:55,delivered
ORD000001941,BlueDart,2024-10-28 06:23:27,2024-10-30,2024-10-31 06:23:27,delivered
ORD000001942,Shadowfax,2024-02-24 04:38:41,2024-02-26,2024-02-28 04:38:41,delivered
ORD000001943,Shadowfax,2023-10-29 10:58:36,2023-10-31,2023-11-02 10:58:36,delivered
ORD000001944,Delhivery,2024-01-01 10:06:10,2024-01-08,2024-01-10 10:06:10,delivered
ORD000001945,Ekart,2024-11-19 05:55:42,2024-11-26,2024-11-29 05:55:42,delivered
ORD000001946,IndiaPost,2024-04-05 03:18:53,2024-04-06,2024-04-10 03:18:53,delivered
ORD000001947,Delhivery,2023-07-15 14:14:31,2023-07-21,2023-07-20 14:14:31,delivered
ORD000001949,Delhivery,2023-12-18 12:35:52,2023-12-20,2023-12-21 12:35:52,delivered
ORD000001950,Shadowfax,2023-09-25 00:44:26,2023-09-27,2023-09-30 00:44:26,delivered
ORD000001951,Shadowfax,2024-07-21 15:51:59,2024-07-29,2024-07-29 15:51:59,delivered
ORD000001952,Ekart,2023-08-19 13:59:27,2023-08-27,2023-08-29 13:59:27,delivered
ORD000001953,Shadowfax,2023-12-29 16:49:39,2024-01-01,2024-01-04 16:49:39,delivered
ORD000001954,Shadowfax,2023-11-26 10:06:06,2023-11-28,2023-12-01 10:06:06,delivered
ORD000001955,IndiaPost,2023-12-18 10:04:36,2023-12-20,2023-12-23 10:04:36,delivered
ORD000001956,Delhivery,2024-02-23 15:34:51,2024-02-26,2024-02-28 15:34:51,delivered
ORD000001958,Delhivery,2023-05-01 13:07:19,2023-05-08,2023-05-14 13:07:19,delivered
ORD000001959,XpressBees,2023-09-04 08:24:04,2023-09-09,2023-09-11 08:24:04,delivered
ORD000001960,Ekart,2024-08-22 11:27:55,2024-08-27,,in_transit
ORD000001961,IndiaPost,2024-11-03 21:19:48,2024-11-05,2024-11-07 21:19:48,delivered
ORD000001962,Shadowfax,2023-02-04 15:33:02,2023-02-07,2023-02-07 15:33:02,delivered
ORD000001963,Shadowfax,2023-02-28 17:54:27,2023-03-04,2023-03-02 17:54:27,delivered
ORD000001964,XpressBees,2024-11-19 18:20:14,2024-11-22,2024-11-23 18:20:14,delivered
ORD000001965,Shadowfax,2023-05-06 22:46:33,2023-05-11,2023-05-11 22:46:33,delivered
ORD000001966,BlueDart,2024-12-26 06:36:35,2024-12-28,,in_transit
ORD000001967,BlueDart,2024-10-04 13:05:45,2024-10-07,2024-10-08 13:05:45,delivered
ORD000001969,BlueDart,2023-03-27 20:14:53,2023-03-30,2023-04-01 20:14:53,delivered
ORD000001970,Delhivery,2024-12-24 23:51:30,2024-12-30,2024-12-30 23:51:30,delivered
ORD000001971,Ekart,2023-08-07 02:22:58,2023-08-12,2023-08-13 02:22:58,delivered
ORD000001973,BlueDart,2023-07-22 17:36:22,2023-07-24,2023-07-28 17:36:22,delivered
ORD000001974,XpressBees,2024-03-24 05:06:31,2024-03-26,2024-03-26 05:06:31,delivered
ORD000001975,IndiaPost,2024-10-08 09:20:39,2024-10-11,2024-10-09 09:20:39,delivered
ORD000001976,XpressBees,2024-05-13 12:27:51,2024-05-16,2024-05-18 12:27:51,delivered
ORD000001977,Shadowfax,2023-02-05 13:27:56,2023-02-09,2023-02-11 13:27:56,delivered
ORD000001978,Shadowfax,2024-03-20 06:27:19,2024-03-23,2024-03-23 06:27:19,delivered
ORD000001979,Ekart,2024-05-17 07:29:30,2024-05-20,,in_transit
ORD000001981,IndiaPost,2024-08-14 07:52:40,2024-08-16,2024-08-18 07:52:40,delivered
ORD000001983,XpressBees,2023-01-05 15:06:02,2023-01-11,,in_transit
ORD000001985,Shadowfax,2023-11-29 06:46:14,2023-12-03,2023-12-04 06:46:14,delivered
ORD000001986,Shadowfax,2023-07-19 11:02:39,2023-07-20,,in_transit
ORD000001987,Ekart,2023-03-11 06:32:40,2023-03-14,2023-03-08 06:32:40,delivered
ORD000001988,Delhivery,2023-10-22 21:58:01,2023-10-25,2023-10-24 21:58:01,delivered
ORD000001989,IndiaPost,2023-09-23 10:14:57,2023-09-25,2023-09-25 10:14:57,delivered
ORD000001990,Delhivery,2023-09-13 18:29:41,2023-09-17,2023-09-16 18:29:41,delivered
ORD000001991,IndiaPost,2024-09-10 12:38:12,2024-09-11,2024-09-15 12:38:12,delivered
ORD000001992,XpressBees,2024-05-02 18:55:40,2024-05-05,2024-05-03 18:55:40,delivered
ORD000001993,XpressBees,2023-04-24 02:52:35,2023-04-25,2023-04-28 02:52:35,delivered
ORD000001994,Shadowfax,2024-06-27 01:29:08,2024-06-30,2024-07-01 01:29:08,delivered
ORD000001996,XpressBees,2024-01-09 23:54:03,2024-01-14,2024-01-14 23:54:03,delivered
ORD000001997,XpressBees,2025-01-01 10:32:26,2025-01-05,,in_transit
ORD000001998,Ekart,2023-09-02 11:47:03,2023-09-03,2023-09-04 11:47:03,delivered
ORD000001999,Shadowfax,2023-02-16 21:48:06,2023-02-18,2023-02-19 21:48:06,delivered
ORD000002000,Delhivery,2023-01-21 05:21:46,2023-01-25,2023-01-26 05:21:46,delivered
ORD000002001,Delhivery,2023-10-02 08:40:32,2023-10-04,2023-10-05 08:40:32,delivered
ORD000002003,XpressBees,2023-03-06 03:15:55,2023-03-08,2023-03-09 03:15:55,delivered
ORD000002004,Ekart,2024-02-24 12:23:45,2024-02-25,2024-02-27 12:23:45,delivered
ORD000002005,BlueDart,2024-11-01 13:19:48,2024-11-08,2024-11-08 13:19:48,delivered
ORD000002006,XpressBees,2024-09-11 20:28:50,2024-09-15,2024-09-17 20:28:50,delivered
ORD000002007,Shadowfax,2024-05-26 02:10:08,2024-05-31,2024-05-23 02:10:08,delivered
ORD000002008,Delhivery,2024-05-17 02:07:31,2024-05-22,2024-05-23 02:07:31,delivered
ORD000002009,IndiaPost,2024-07-16 20:01:54,2024-07-18,2024-07-17 20:01:54,delivered
ORD000002010,IndiaPost,2023-12-31 05:31:18,2024-01-08,2024-01-11 05:31:18,delivered
ORD000002011,XpressBees,2023-11-01 11:42:42,2023-11-08,2023-11-14 11:42:42,delivered
ORD000002012,Shadowfax,2023-09-22 13:17:50,2023-09-23,2023-09-24 13:17:50,delivered
ORD000002013,XpressBees,2023-03-25 03:08:23,2023-03-29,2023-03-30 03:08:23,delivered
ORD000002014,Delhivery,2024-02-20 11:27:59,2024-02-27,2024-02-28 11:27:59,delivered
ORD000002015,XpressBees,2023-12-23 11:42:22,2023-12-26,2023-12-30 11:42:22,delivered
ORD000002017,XpressBees,2023-08-18 15:23:10,2023-08-24,2023-08-24 15:23:10,delivered
ORD000002018,XpressBees,2024-09-04 11:08:37,2024-09-09,2024-09-13 11:08:37,delivered
ORD000002019,Ekart,2023-08-09 06:54:25,2023-08-11,2023-08-11 06:54:25,delivered
ORD000002020,IndiaPost,2023-11-11 23:07:09,2023-11-15,2023-11-15 23:07:09,delivered
ORD000002021,Shadowfax,2023-05-17 18:04:20,2023-05-24,2023-05-27 18:04:20,delivered
ORD000002022,BlueDart,2023-05-25 11:59:52,2023-06-02,2023-06-03 11:59:52,delivered
ORD000002023,XpressBees,2024-08-08 13:15:26,2024-08-13,2024-08-14 13:15:26,delivered
ORD000002025,Ekart,2023-09-04 04:28:11,2023-09-07,2023-09-11 04:28:11,delivered
ORD000002028,Delhivery,2024-03-30 12:29:55,2024-04-02,2024-04-04 12:29:55,delivered
ORD000002029,Shadowfax,2024-04-28 18:47:44,2024-05-04,2024-05-05 18:47:44,delivered
ORD000002032,Shadowfax,2023-10-31 13:15:31,2023-11-03,2023-11-02 13:15:31,delivered
ORD000002035,Ekart,2024-03-31 09:20:06,2024-04-02,2024-04-05 09:20:06,delivered
ORD000002036,XpressBees,2023-04-02 08:50:26,2023-04-03,2023-04-06 08:50:26,delivered
ORD000002037,Ekart,2023-04-18 18:53:28,2023-04-22,2023-04-23 18:53:28,delivered
ORD000002038,IndiaPost,2024-03-01 19:01:31,2024-03-06,2024-03-07 19:01:31,delivered
ORD000002041,Shadowfax,2023-01-20 16:46:14,2023-01-23,2023-01-25 16:46:14,delivered
ORD000002042,XpressBees,2024-06-24 18:04:48,2024-06-27,,delivered
ORD000002043,BlueDart,2024-10-11 22:20:32,2024-10-18,2024-10-18 22:20:32,delivered
ORD000002044,Delhivery,2024-01-17 05:38:53,2024-01-19,2024-01-20 05:38:53,delivered
ORD000002045,IndiaPost,2024-10-08 20:26:30,2024-10-11,2024-10-10 20:26:30,delivered
ORD000002046,Shadowfax,2023-10-30 22:33:07,2023-11-04,2023-11-05 22:33:07,delivered
ORD000002047,BlueDart,2023-03-06 04:06:03,2023-03-11,2023-03-13 04:06:03,delivered
ORD000002048,IndiaPost,2023-10-25 03:38:30,2023-10-28,2023-10-28 03:38:30,delivered
ORD000002050,BlueDart,2024-10-21 15:06:12,2024-10-25,2024-10-28 15:06:12,delivered
ORD000002051,Delhivery,2023-10-07 08:15:16,2023-10-09,2023-10-12 08:15:16,delivered
ORD000002052,IndiaPost,2023-09-30 02:48:33,2023-10-02,2023-10-05 02:48:33,delivered
ORD000002054,XpressBees,2023-08-03 21:36:22,2023-08-08,2023-08-11 21:36:22,delivered
ORD000002055,XpressBees,2024-05-01 14:05:02,2024-05-08,2024-05-13 14:05:02,delivered
ORD000002056,IndiaPost,2023-10-04 19:51:45,2023-10-06,2023-10-07 19:51:45,delivered
ORD000002057,Shadowfax,2024-12-03 08:34:34,2024-12-08,2024-12-06 08:34:34,delivered
ORD000002058,Delhivery,2023-06-12 06:23:46,2023-06-16,2023-06-16 06:23:46,delivered
ORD000002059,IndiaPost,2024-07-10 07:14:58,2024-07-13,2024-07-15 07:14:58,delivered
ORD000002060,BlueDart,2024-02-09 17:48:26,2024-02-17,2024-02-15 17:48:26,delivered
ORD000002061,XpressBees,2024-12-27 04:54:06,2024-12-28,2025-01-01 04:54:06,delivered
ORD000002063,Delhivery,2024-09-08 07:23:27,2024-09-12,2024-09-10 07:23:27,delivered
ORD000002064,IndiaPost,2023-03-27 05:28:39,2023-03-31,2023-04-02 05:28:39,delivered
ORD000002065,Ekart,2023-12-20 08:07:35,2023-12-25,2023-12-23 08:07:35,delivered
ORD000002066,XpressBees,2024-10-12 16:28:16,2024-10-18,2024-10-16 16:28:16,delivered
ORD000002067,BlueDart,2024-04-28 04:58:49,2024-05-02,2024-05-06 04:58:49,delivered
ORD000002068,Delhivery,2024-10-26 08:42:42,2024-10-29,2024-11-03 08:42:42,delivered
ORD000002072,BlueDart,2023-10-04 05:41:39,2023-10-06,2023-10-10 05:41:39,delivered
ORD000002073,Ekart,2024-06-16 14:42:35,2024-06-18,,in_transit
ORD000002074,Delhivery,2023-12-27 03:31:12,2023-12-30,2023-12-29 03:31:12,delivered
ORD000002075,BlueDart,2023-02-04 12:56:05,2023-02-09,2023-02-11 12:56:05,delivered
ORD000002076,Ekart,2024-07-27 20:57:57,2024-07-31,2024-07-31 20:57:57,delivered
ORD000002077,XpressBees,2023-02-04 02:30:39,2023-02-06,2023-02-08 02:30:39,delivered
ORD000002078,XpressBees,2023-11-03 20:16:14,2023-11-06,2023-11-06 20:16:14,delivered
ORD000002080,Shadowfax,2024-01-02 01:12:30,2024-01-04,2024-01-08 01:12:30,delivered
ORD000002081,Shadowfax,2023-04-29 09:59:22,2023-05-01,2023-05-04 09:59:22,delivered
ORD000002082,IndiaPost,2024-07-30 14:57:38,2024-08-07,2024-08-07 14:57:38,delivered
ORD000002083,XpressBees,2024-10-12 04:29:33,2024-10-14,2024-10-16 04:29:33,delivered
ORD000002084,XpressBees,2024-06-17 17:19:19,2024-06-21,2024-06-23 17:19:19,delivered
ORD000002085,Ekart,2024-12-05 06:55:45,2024-12-06,2024-12-10 06:55:45,delivered
ORD000002087,Delhivery,2023-05-17 04:58:24,2023-05-21,2023-05-21 04:58:24,delivered
ORD000002088,IndiaPost,2023-02-24 09:26:19,2023-03-01,2023-03-03 09:26:19,delivered
ORD000002089,IndiaPost,2024-07-08 01:27:00,2024-07-10,2024-07-10 01:27:00,delivered
ORD000002090,Ekart,2023-05-19 20:18:56,2023-05-23,,in_transit
ORD000002091,XpressBees,2024-11-23 06:06:04,2024-11-28,2024-11-30 06:06:04,delivered
ORD000002092,Delhivery,2024-03-23 10:59:43,2024-03-25,2024-03-27 10:59:43,delivered
ORD000002093,IndiaPost,2024-09-18 16:32:55,2024-09-21,2024-09-23 16:32:55,delivered
ORD000002094,XpressBees,2023-11-20 06:19:21,2023-11-22,2023-11-24 06:19:21,delivered
ORD000002095,BlueDart,2024-07-20 10:33:21,2024-07-23,2024-07-27 10:33:21,delivered
ORD000002096,Shadowfax,2023-11-28 00:03:37,2023-12-03,2023-12-04 00:03:37,delivered
ORD000002097,BlueDart,2024-01-29 16:31:35,2024-02-01,2024-02-02 16:31:35,delivered
ORD000002098,Delhivery,2024-08-23 12:12:08,2024-08-27,2024-08-31 12:12:08,delivered
ORD000002099,XpressBees,2023-07-23 15:52:26,2023-07-27,2023-07-28 15:52:26,delivered
ORD000002100,Shadowfax,2024-10-28 15:17:10,2024-10-31,2024-11-03 15:17:10,delivered
ORD000002101,BlueDart,2024-07-04 07:11:23,2024-07-07,2024-07-09 07:11:23,delivered
ORD000002102,Delhivery,2024-07-30 21:35:32,2024-08-02,2024-08-05 21:35:32,delivered
ORD000002103,XpressBees,2023-07-23 00:02:57,2023-07-26,2023-07-28 00:02:57,delivered
ORD000002104,Delhivery,2023-03-15 20:37:19,2023-03-19,2023-03-18 20:37:19,delivered
ORD000002105,Delhivery,2023-03-01 09:23:50,2023-03-03,2023-03-06 09:23:50,delivered
ORD000002108,XpressBees,2025-01-02 15:43:36,2025-01-08,2025-01-11 15:43:36,delivered
ORD000002109,Ekart,2024-12-12 12:31:45,2024-12-16,2024-12-17 12:31:45,delivered
ORD000002110,Shadowfax,2023-01-21 14:42:13,2023-01-24,2023-01-25 14:42:13,delivered
ORD000002111,Delhivery,2024-07-12 20:51:52,2024-07-13,,delivered
ORD000002112,IndiaPost,2023-08-12 21:26:49,2023-08-14,2023-08-13 21:26:49,delivered
ORD000002113,BlueDart,2023-10-09 18:44:40,2023-10-11,2023-10-14 18:44:40,delivered
ORD000002114,Delhivery,2023-07-26 06:34:30,2023-07-28,2023-07-27 06:34:30,delivered
ORD000002115,Ekart,2024-10-05 09:53:39,2024-10-08,2024-10-11 09:53:39,delivered
ORD000002116,Delhivery,2024-10-30 08:55:48,2024-11-01,2024-11-02 08:55:48,delivered
ORD000002117,BlueDart,2023-01-31 01:10:23,2023-02-02,2023-02-07 01:10:23,delivered
ORD000002119,Ekart,2023-12-02 13:51:46,2023-12-05,2023-12-07 13:51:46,delivered
ORD000002120,IndiaPost,2024-01-15 07:07:30,2024-01-22,2024-01-21 07:07:30,delivered
ORD000002121,IndiaPost,2023-03-14 00:14:08,2023-03-17,2023-03-15 00:14:08,delivered
ORD000002122,XpressBees,2024-10-05 04:01:06,2024-10-08,2024-10-02 04:01:06,delivered
ORD000002123,Delhivery,2024-11-18 23:09:03,2024-11-21,2024-11-23 23:09:03,delivered
ORD000002124,XpressBees,2023-11-01 20:21:05,2023-11-03,2023-11-04 20:21:05,delivered
ORD000002125,IndiaPost,2024-10-14 09:45:25,2024-10-19,2024-10-18 09:45:25,delivered
ORD000002126,IndiaPost,2024-05-29 18:15:21,2024-06-01,,delivered
ORD000002127,BlueDart,2024-03-16 15:22:42,2024-03-20,,in_transit
ORD000002129,Ekart,2023-12-25 10:26:14,2023-12-31,2024-01-02 10:26:14,delivered
ORD000002130,BlueDart,2024-02-08 02:50:16,2024-02-14,,in_transit
ORD000002132,Delhivery,2024-06-30 01:24:33,2024-07-05,,delivered
ORD000002133,IndiaPost,2023-05-15 03:40:45,2023-05-18,2023-05-20 03:40:45,delivered
ORD000002134,BlueDart,2023-07-28 10:54:21,2023-07-31,2023-08-01 10:54:21,delivered
ORD000002135,IndiaPost,2023-12-26 23:23:32,2023-12-30,,in_transit
ORD000002136,Delhivery,2023-10-26 21:44:06,2023-10-30,2023-10-29 21:44:06,delivered
ORD000002138,Delhivery,2023-06-13 20:07:57,2023-06-16,2023-06-16 20:07:57,delivered
ORD000002139,BlueDart,2024-10-17 16:50:14,2024-10-20,2024-10-21 16:50:14,delivered
ORD000002140,IndiaPost,2024-03-17 12:33:52,2024-03-21,,in_transit
ORD000002141,Shadowfax,2023-10-24 20:26:12,2023-10-26,2023-10-30 20:26:12,delivered
ORD000002142,Shadowfax,2024-10-11 05:03:57,2024-10-14,2024-10-17 05:03:57,delivered
ORD000002143,Ekart,2024-10-04 21:57:30,2024-10-06,2024-10-08 21:57:30,delivered
ORD000002144,XpressBees,2023-04-03 22:30:07,2023-04-08,2023-04-08 22:30:07,delivered
ORD000002145,Delhivery,2024-02-24 12:57:48,2024-02-27,2024-02-25 12:57:48,delivered
ORD000002146,Delhivery,2023-09-20 18:55:32,2023-09-22,2023-09-24 18:55:32,delivered
ORD000002147,Shadowfax,2024-02-01 16:06:34,2024-02-05,2024-02-05 16:06:34,delivered
ORD000002148,Ekart,2024-07-04 21:30:37,2024-07-07,2024-07-07 21:30:37,delivered
ORD000002149,XpressBees,2023-01-04 10:19:31,2023-01-09,,in_transit
ORD000002150,IndiaPost,2024-01-09 03:40:04,2024-01-10,2024-01-11 03:40:04,delivered
ORD000002151,Shadowfax,2023-09-08 00:08:22,2023-09-13,2023-09-15 00:08:22,delivered
ORD000002152,BlueDart,2024-01-25 23:40:31,2024-01-29,2024-01-28 23:40:31,delivered
ORD000002154,Delhivery,2024-09-30 20:12:16,2024-10-05,2024-10-04 20:12:16,delivered
ORD000002155,BlueDart,2024-02-04 14:53:59,2024-02-06,2024-02-06 14:53:59,delivered
ORD000002156,IndiaPost,2023-07-01 01:26:14,2023-07-02,,in_transit
ORD000002157,XpressBees,2024-08-18 17:26:26,2024-08-22,2024-08-20 17:26:26,delivered
ORD000002158,Shadowfax,2023-01-29 17:54:49,2023-02-01,2023-02-01 17:54:49,delivered
ORD000002159,IndiaPost,2024-03-18 07:49:54,2024-03-20,2024-03-24 07:49:54,delivered
ORD000002160,Shadowfax,2024-01-02 00:30:15,2024-01-05,2024-01-07 00:30:15,delivered
ORD000002161,XpressBees,2023-01-30 23:30:38,2023-02-02,2023-02-02 23:30:38,delivered
ORD000002162,Ekart,2023-08-02 09:40:30,2023-08-08,2023-08-10 09:40:30,delivered
ORD000002163,Ekart,2023-03-04 12:26:56,2023-03-12,2023-03-11 12:26:56,delivered
ORD000002164,XpressBees,2024-07-17 16:05:19,2024-07-20,2024-07-19 16:05:19,delivered
ORD000002165,Shadowfax,2024-06-24 13:54:21,2024-06-28,,in_transit
